IDEVALUACIO,IDALUMNE,TOTAL,EDAD,SEXO,TIPUS_ESCOLA,PROFE,GRAMMAR,LISTENING,READING,SPEAKING,WRITING,TOTAL_Predicho,Residuo,Residuo_Absoluto
81,1407,52.1,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-12.83121154206291,12.83121154206291
81,1407,53.5,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-11.431211542062911,11.431211542062911
81,1407,55.2,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-9.731211542062908,9.731211542062908
81,1407,56.8,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-8.131211542062914,8.131211542062914
81,1407,57.1,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-7.83121154206291,7.83121154206291
81,1407,57.8,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-7.131211542062914,7.131211542062914
81,1407,58.8,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-6.131211542062914,6.131211542062914
81,1407,60.0,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-4.931211542062911,4.931211542062911
81,1407,60.7,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-4.231211542062908,4.231211542062908
81,1407,62.3,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,-2.631211542062914,2.631211542062914
81,1407,67.9,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,2.9687884579370944,2.9687884579370944
81,1407,69.1,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,4.168788457937083,4.168788457937083
81,1407,70.5,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,5.568788457937089,5.568788457937089
81,1407,72.2,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,7.268788457937092,7.268788457937092
81,1407,73.3,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,8.368788457937086,8.368788457937086
81,1407,76.9,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,11.968788457937094,11.968788457937094
81,1407,78.0,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,13.068788457937089,13.068788457937089
81,1407,81.8,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,16.868788457937086,16.868788457937086
81,1407,84.9,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,19.968788457937094,19.968788457937094
81,1407,85.0,17,F,PUBLICA,MARY,9.3,14.7,11.8,13.0,8.0,64.93121154206291,20.06878845793709,20.06878845793709
81,1410,51.3,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-17.883156086740428,17.883156086740428
81,1410,52.7,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-16.483156086740422,16.483156086740422
81,1410,56.5,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-12.683156086740425,12.683156086740425
81,1410,57.4,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-11.783156086740426,11.783156086740426
81,1410,60.1,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-9.083156086740424,9.083156086740424
81,1410,63.2,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-5.983156086740422,5.983156086740422
81,1410,64.6,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-4.583156086740431,4.583156086740431
81,1410,65.2,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-3.983156086740422,3.983156086740422
81,1410,65.6,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-3.5831560867404306,3.5831560867404306
81,1410,66.0,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-3.183156086740425,3.183156086740425
81,1410,66.3,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-2.883156086740428,2.883156086740428
81,1410,66.5,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-2.683156086740425,2.683156086740425
81,1410,66.9,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-2.2831560867404193,2.2831560867404193
81,1410,67.2,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-1.983156086740422,1.983156086740422
81,1410,67.4,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-1.7831560867404193,1.7831560867404193
81,1410,67.7,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-1.483156086740422,1.483156086740422
81,1410,68.2,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,-0.9831560867404221,0.9831560867404221
81,1410,69.3,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,0.11684391325957222,0.11684391325957222
81,1410,70.5,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,1.316843913259575,1.316843913259575
81,1410,70.7,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,1.516843913259578,1.516843913259578
81,1410,70.8,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,1.6168439132595722,1.6168439132595722
81,1410,70.9,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,1.7168439132595807,1.7168439132595807
81,1410,73.2,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,4.016843913259578,4.016843913259578
81,1410,75.7,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,6.516843913259578,6.516843913259578
81,1410,78.5,17,M,PUBLICA,MARY,12.0,16.7,13.6,14.0,10.0,69.18315608674042,9.316843913259575,9.316843913259575
81,1674,58.4,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,-5.187638359082001,5.187638359082001
81,1674,59.6,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,-3.9876383590819984,3.9876383590819984
81,1674,60.4,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,-3.187638359082001,3.187638359082001
81,1674,61.2,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,-2.387638359081997,2.387638359081997
81,1674,62.6,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,-0.9876383590819984,0.9876383590819984
81,1674,64.6,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,1.0123616409179945,1.0123616409179945
81,1674,64.8,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,1.2123616409179974,1.2123616409179974
81,1674,65.0,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,1.4123616409180002,1.4123616409180002
81,1674,65.3,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,1.7123616409179974,1.7123616409179974
81,1674,65.8,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,2.2123616409179974,2.2123616409179974
81,1674,66.3,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,2.7123616409179974,2.7123616409179974
81,1674,66.7,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,3.112361640918003,3.112361640918003
81,1674,67.0,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,3.412361640918,3.412361640918
81,1674,67.9,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,4.312361640918006,4.312361640918006
81,1674,68.4,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,4.812361640918006,4.812361640918006
81,1674,68.9,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,5.312361640918006,5.312361640918006
81,1674,69.5,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,5.912361640918,5.912361640918
81,1674,70.8,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,7.212361640917997,7.212361640917997
81,1674,71.6,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,8.012361640917995,8.012361640917995
81,1674,73.2,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,9.612361640918003,9.612361640918003
81,1674,73.3,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,9.712361640917997,9.712361640917997
81,1674,74.4,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,10.812361640918006,10.812361640918006
81,1674,75.7,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,12.112361640918003,12.112361640918003
81,1674,77.3,15,F,PUBLICA,MARY,9.3,11.3,10.0,13.0,16.0,63.587638359082,13.712361640917997,13.712361640917997
81,1889,53.3,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,-9.191452264223301,9.191452264223301
81,1889,61.2,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,-1.2914522642232953,1.2914522642232953
81,1889,63.9,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,1.4085477357767004,1.4085477357767004
81,1889,67.1,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,4.608547735776696,4.608547735776696
81,1889,67.6,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,5.108547735776696,5.108547735776696
81,1889,67.7,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,5.208547735776705,5.208547735776705
81,1889,69.5,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,7.008547735776702,7.008547735776702
81,1889,69.6,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,7.108547735776696,7.108547735776696
81,1889,70.3,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,7.808547735776699,7.808547735776699
81,1889,71.4,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,8.908547735776708,8.908547735776708
81,1889,71.6,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,9.108547735776696,9.108547735776696
81,1889,73.0,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,10.508547735776702,10.508547735776702
81,1889,74.7,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,12.208547735776705,12.208547735776705
81,1889,74.8,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,12.308547735776699,12.308547735776699
81,1889,75.1,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,12.608547735776696,12.608547735776696
81,1889,76.3,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,13.808547735776699,13.808547735776699
81,1889,76.6,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,14.108547735776696,14.108547735776696
81,1889,80.2,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,17.708547735776705,17.708547735776705
81,1889,83.1,15,F,NO PUBLICA,MARY,6.0,12.0,12.3,13.0,10.0,62.4914522642233,20.608547735776696,20.608547735776696
81,2099,56.6,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-14.023264771542479,14.023264771542479
81,2099,59.7,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-10.923264771542478,10.923264771542478
81,2099,61.1,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-9.523264771542479,9.523264771542479
81,2099,65.7,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-4.9232647715424775,4.9232647715424775
81,2099,66.4,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-4.223264771542475,4.223264771542475
81,2099,66.8,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-3.8232647715424832,3.8232647715424832
81,2099,68.7,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-1.9232647715424775,1.9232647715424775
81,2099,70.4,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,-0.2232647715424747,0.2232647715424747
81,2099,70.7,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,0.07673522845752245,0.07673522845752245
81,2099,73.2,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,2.5767352284575225,2.5767352284575225
81,2099,73.7,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,3.0767352284575225,3.0767352284575225
81,2099,73.8,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,3.1767352284575168,3.1767352284575168
81,2099,75.6,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,4.976735228457514,4.976735228457514
81,2099,78.5,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,7.87673522845752,7.87673522845752
81,2099,78.6,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,7.976735228457514,7.976735228457514
81,2099,80.3,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,9.676735228457517,9.676735228457517
81,2099,80.5,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,9.87673522845752,9.87673522845752
81,2099,81.3,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,10.676735228457517,10.676735228457517
81,2099,82.6,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,11.976735228457514,11.976735228457514
81,2099,84.3,16,F,PUBLICA,MARY,12.0,10.0,13.1,16.0,10.0,70.62326477154248,13.676735228457517,13.676735228457517
81,2100,57.9,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,-11.373122417068465,11.373122417068465
81,2100,65.8,15,F,PUBLICA,MARY,12.0,12.699999999999998,14.6,14.5,12.0,69.27312241706846,-3.473122417068467,3.473122417068467
81,2100,66.1,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,-3.1731224170684698,3.1731224170684698
81,2100,67.0,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,-2.273122417068464,2.273122417068464
81,2100,68.2,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,-1.0731224170684612,1.0731224170684612
81,2100,69.4,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,0.1268775829315416,0.1268775829315416
81,2100,70.2,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,0.9268775829315388,0.9268775829315388
81,2100,70.9,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,1.6268775829315416,1.6268775829315416
81,2100,71.3,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,2.026877582931533,2.026877582931533
81,2100,72.2,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,2.9268775829315388,2.9268775829315388
81,2100,72.7,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,3.4268775829315388,3.4268775829315388
81,2100,73.7,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,4.426877582931539,4.426877582931539
81,2100,74.2,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,4.926877582931539,4.926877582931539
81,2100,76.9,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,7.626877582931542,7.626877582931542
81,2100,78.0,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,8.726877582931536,8.726877582931536
81,2100,78.4,15,F,PUBLICA,MARY,12.0,12.7,14.6,14.5,12.0,69.27312241706846,9.126877582931542,9.126877582931542
81,2319,58.2,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,-7.201991770683847,7.201991770683847
81,2319,60.8,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,-4.601991770683853,4.601991770683853
81,2319,65.4,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,-0.001991770683844152,0.001991770683844152
81,2319,69.8,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,4.398008229316147,4.398008229316147
81,2319,70.0,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,4.59800822931615,4.59800822931615
81,2319,71.0,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,5.59800822931615,5.59800822931615
81,2319,71.2,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,5.798008229316153,5.798008229316153
81,2319,74.0,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,8.59800822931615,8.59800822931615
81,2319,77.9,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,12.498008229316156,12.498008229316156
81,2319,78.2,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,12.798008229316153,12.798008229316153
81,2319,79.6,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,14.198008229316144,14.198008229316144
81,2319,81.2,16,M,PUBLICA,MARY,8.7,15.3,8.2,14.0,12.0,65.40199177068385,15.798008229316153,15.798008229316153
81,2322,55.2,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,-9.293840808472893,9.293840808472893
81,2322,61.8,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,-2.693840808472899,2.693840808472899
81,2322,63.9,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,-0.5938408084728977,0.5938408084728977
81,2322,64.8,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,0.3061591915271009,0.3061591915271009
81,2322,66.4,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,1.9061591915271094,1.9061591915271094
81,2322,66.5,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,2.0061591915271038,2.0061591915271038
81,2322,67.8,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,3.306159191527101,3.306159191527101
81,2322,68.1,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,3.606159191527098,3.606159191527098
81,2322,69.1,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,4.606159191527098,4.606159191527098
81,2322,70.8,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,6.306159191527101,6.306159191527101
81,2322,71.6,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,7.106159191527098,7.106159191527098
81,2322,73.0,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,8.506159191527104,8.506159191527104
81,2322,75.1,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,10.606159191527098,10.606159191527098
81,2322,76.3,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,11.806159191527101,11.806159191527101
81,2322,78.3,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,13.806159191527101,13.806159191527101
81,2322,79.1,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,14.606159191527098,14.606159191527098
81,2322,80.2,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,15.706159191527107,15.706159191527107
81,2322,80.5,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,16.006159191527104,16.006159191527104
81,2322,81.0,15,F,NO PUBLICA,MARY,9.3,14.0,10.9,13.0,8.0,64.4938408084729,16.506159191527104,16.506159191527104
81,2326,37.2,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,-20.754465537870125,20.754465537870125
81,2326,41.7,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,-16.254465537870125,16.254465537870125
81,2326,47.0,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,-10.954465537870128,10.954465537870128
81,2326,57.9,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,-0.05446553787012931,0.05446553787012931
81,2326,61.2,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,3.245534462129875,3.245534462129875
81,2326,61.6,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,3.6455344621298735,3.6455344621298735
81,2326,62.0,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,4.045534462129872,4.045534462129872
81,2326,65.0,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,7.045534462129872,7.045534462129872
81,2326,65.5,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,7.545534462129872,7.545534462129872
81,2326,66.1,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,8.145534462129866,8.145534462129866
81,2326,68.1,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,10.145534462129866,10.145534462129866
81,2326,70.0,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,12.045534462129872,12.045534462129872
81,2326,71.2,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,13.245534462129875,13.245534462129875
81,2326,72.3,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,14.34553446212987,14.34553446212987
81,2326,74.0,15,M,PUBLICA,MARY,6.7,8.0,4.5,12.0,6.0,57.95446553787013,16.045534462129872,16.045534462129872
81,2329,52.9,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,-15.726807005491672,15.726807005491672
81,2329,56.4,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,-12.226807005491672,12.226807005491672
81,2329,58.9,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,-9.726807005491672,9.726807005491672
81,2329,64.5,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,-4.126807005491671,4.126807005491671
81,2329,65.0,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,-3.6268070054916706,3.6268070054916706
81,2329,69.9,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,1.2731929945083351,1.2731929945083351
81,2329,70.9,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,2.273192994508335,2.273192994508335
81,2329,72.7,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,4.073192994508332,4.073192994508332
81,2329,73.4,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,4.773192994508335,4.773192994508335
81,2329,73.8,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,5.173192994508327,5.173192994508327
81,2329,74.1,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,5.473192994508324,5.473192994508324
81,2329,76.0,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,7.373192994508329,7.373192994508329
81,2329,77.5,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,8.87319299450833,8.87319299450833
81,2329,81.3,15,F,NO PUBLICA,MARY,11.3,10.7,6.9,16.0,8.0,68.62680700549167,12.673192994508327,12.673192994508327
81,2338,43.3,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-22.69134831011597,22.69134831011597
81,2338,53.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-12.491348310115967,12.491348310115967
81,2338,54.1,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-11.891348310115966,11.891348310115966
81,2338,55.9,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-10.091348310115968,10.091348310115968
81,2338,57.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-8.491348310115967,8.491348310115967
81,2338,60.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-5.491348310115967,5.491348310115967
81,2338,62.8,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-3.19134831011597,3.19134831011597
81,2338,65.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,-0.491348310115967,0.491348310115967
81,2338,70.2,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,4.208651689884036,4.208651689884036
81,2338,71.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,5.508651689884033,5.508651689884033
81,2338,76.5,20,M,FINALITZAT,MARY,11.3,15.3,10.9,13.0,10.0,65.99134831011597,10.508651689884033,10.508651689884033
81,2405,54.5,29,F,FINALITZAT,MARY,12.7,12.7,13.6,11.5,4.0,64.36378969204598,-9.863789692045984,9.863789692045984
81,2405,61.5,29,F,FINALITZAT,MARY,12.7,12.7,13.6,11.5,4.0,64.36378969204598,-2.8637896920459838,2.8637896920459838
81,2405,66.9,29,F,FINALITZAT,MARY,12.7,12.7,13.6,11.5,4.0,64.36378969204598,2.536210307954022,2.536210307954022
81,2405,70.7,29,F,FINALITZAT,MARY,12.7,12.7,13.6,11.5,4.0,64.36378969204598,6.336210307954019,6.336210307954019
81,2405,72.4,29,F,FINALITZAT,MARY,12.7,12.7,13.6,11.5,4.0,64.36378969204598,8.036210307954022,8.036210307954022
